id,date,title,vol,iss,prev_id,next_id,restricted
sim_notes-and-queries_1941-06-28_180_26,1941-06-28,Notes and Queries  1941-06-28: Vol 180 Iss 26,180,26,sim_notes-and-queries_1941-06-21_180_25,sim_notes-and-queries_1941_181_index,true
sim_notes-and-queries_1941-07-05_181_1,1941-07-05,Notes and Queries  1941-07-05: Vol 181 Iss 1,181,1,sim_notes-and-queries_1941_181_index,sim_notes-and-queries_1941-07-12_181_2,true
sim_notes-and-queries_1941-07-12_181_2,1941-07-12,Notes and Queries  1941-07-12: Vol 181 Iss 2,181,2,sim_notes-and-queries_1941-07-05_181_1,sim_notes-and-queries_1941-07-19_181_3,true
sim_notes-and-queries_1941-07-19_181_3,1941-07-19,Notes and Queries  1941-07-19: Vol 181 Iss 3,181,3,sim_notes-and-queries_1941-07-12_181_2,sim_notes-and-queries_1941-07-26_181_4,true
sim_notes-and-queries_1941-07-26_181_4,1941-07-26,Notes and Queries  1941-07-26: Vol 181 Iss 4,181,4,sim_notes-and-queries_1941-07-19_181_3,sim_notes-and-queries_1941-08-02_181_5,true
sim_notes-and-queries_1941-08-02_181_5,1941-08-02,Notes and Queries  1941-08-02: Vol 181 Iss 5,181,5,sim_notes-and-queries_1941-07-26_181_4,sim_notes-and-queries_1941-08-09_181_6,true
sim_notes-and-queries_1941-08-09_181_6,1941-08-09,Notes and Queries  1941-08-09: Vol 181 Iss 6,181,6,sim_notes-and-queries_1941-08-02_181_5,sim_notes-and-queries_1941-08-16_181_7,true
sim_notes-and-queries_1941-08-16_181_7,1941-08-16,Notes and Queries  1941-08-16: Vol 181 Iss 7,181,7,sim_notes-and-queries_1941-08-09_181_6,sim_notes-and-queries_1941-08-23_181_8,true
sim_notes-and-queries_1941-08-23_181_8,1941-08-23,Notes and Queries  1941-08-23: Vol 181 Iss 8,181,8,sim_notes-and-queries_1941-08-16_181_7,sim_notes-and-queries_1941-08-30_181_9,true
sim_notes-and-queries_1941-08-30_181_9,1941-08-30,Notes and Queries  1941-08-30: Vol 181 Iss 9,181,9,sim_notes-and-queries_1941-08-23_181_8,sim_notes-and-queries_1941-09-06_181_10,true
sim_notes-and-queries_1941-09-06_181_10,1941-09-06,Notes and Queries  1941-09-06: Vol 181 Iss 10,181,10,sim_notes-and-queries_1941-08-30_181_9,sim_notes-and-queries_1941-09-13_181_11,true
sim_notes-and-queries_1941-09-13_181_11,1941-09-13,Notes and Queries  1941-09-13: Vol 181 Iss 11,181,11,sim_notes-and-queries_1941-09-06_181_10,sim_notes-and-queries_1941-09-20_181_12,true
sim_notes-and-queries_1941-09-20_181_12,1941-09-20,Notes and Queries  1941-09-20: Vol 181 Iss 12,181,12,sim_notes-and-queries_1941-09-13_181_11,sim_notes-and-queries_1941-09-27_181_13,true
sim_notes-and-queries_1941-09-27_181_13,1941-09-27,Notes and Queries  1941-09-27: Vol 181 Iss 13,181,13,sim_notes-and-queries_1941-09-20_181_12,sim_notes-and-queries_1941-10-04_181_14,true
sim_notes-and-queries_1941-10-04_181_14,1941-10-04,Notes and Queries  1941-10-04: Vol 181 Iss 14,181,14,sim_notes-and-queries_1941-09-27_181_13,sim_notes-and-queries_1941-10-11_181_15,true
sim_notes-and-queries_1941-10-11_181_15,1941-10-11,Notes and Queries  1941-10-11: Vol 181 Iss 15,181,15,sim_notes-and-queries_1941-10-04_181_14,sim_notes-and-queries_1941-10-18_181_16,true
sim_notes-and-queries_1941-10-18_181_16,1941-10-18,Notes and Queries  1941-10-18: Vol 181 Iss 16,181,16,sim_notes-and-queries_1941-10-11_181_15,sim_notes-and-queries_1941-10-25_181_17,true
sim_notes-and-queries_1941-10-25_181_17,1941-10-25,Notes and Queries  1941-10-25: Vol 181 Iss 17,181,17,sim_notes-and-queries_1941-10-18_181_16,sim_notes-and-queries_1941-11-01_181_18,true
sim_notes-and-queries_1941-11-01_181_18,1941-11-01,Notes and Queries  1941-11-01: Vol 181 Iss 18,181,18,sim_notes-and-queries_1941-10-25_181_17,sim_notes-and-queries_1941-11-08_181_19,true
sim_notes-and-queries_1941-11-08_181_19,1941-11-08,Notes and Queries  1941-11-08: Vol 181 Iss 19,181,19,sim_notes-and-queries_1941-11-01_181_18,sim_notes-and-queries_1941-11-15_181_20,true
sim_notes-and-queries_1941-11-15_181_20,1941-11-15,Notes and Queries  1941-11-15: Vol 181 Iss 20,181,20,sim_notes-and-queries_1941-11-08_181_19,sim_notes-and-queries_1941-11-22_181_21,true
sim_notes-and-queries_1941-11-22_181_21,1941-11-22,Notes and Queries  1941-11-22: Vol 181 Iss 21,181,21,sim_notes-and-queries_1941-11-15_181_20,sim_notes-and-queries_1941-11-29_181_22,true
sim_notes-and-queries_1941-11-29_181_22,1941-11-29,Notes and Queries  1941-11-29: Vol 181 Iss 22,181,22,sim_notes-and-queries_1941-11-22_181_21,sim_notes-and-queries_1941-12-06_181_23,true
sim_notes-and-queries_1941-12-06_181_23,1941-12-06,Notes and Queries  1941-12-06: Vol 181 Iss 23,181,23,sim_notes-and-queries_1941-11-29_181_22,sim_notes-and-queries_1941-12-13_181_24,true
sim_notes-and-queries_1941-12-13_181_24,1941-12-13,Notes and Queries  1941-12-13: Vol 181 Iss 24,181,24,sim_notes-and-queries_1941-12-06_181_23,sim_notes-and-queries_1941-12-20_181_25,true
sim_notes-and-queries_1941-12-20_181_25,1941-12-20,Notes and Queries  1941-12-20: Vol 181 Iss 25,181,25,sim_notes-and-queries_1941-12-13_181_24,sim_notes-and-queries_1941-12-27_181_26,true
sim_notes-and-queries_1941-12-27_181_26,1941-12-27,Notes and Queries  1941-12-27: Vol 181 Iss 26,181,26,sim_notes-and-queries_1941-12-20_181_25,sim_notes-and-queries_1942_182_index,true
sim_notes-and-queries_1941_180_index,1941,Notes and Queries  1941: Vol 180 Index,180,Index,sim_notes-and-queries_1940-12-28_179_26,sim_notes-and-queries_1941-01-04_180_1,
sim_notes-and-queries_1941_181_index,1941,Notes and Queries  1941: Vol 181 Index,181,Index,sim_notes-and-queries_1941-06-28_180_26,sim_notes-and-queries_1941-07-05_181_1,
sim_notes-and-queries_1942-01-03_182_1,1942-01-03,Notes and Queries  1942-01-03: Vol 182 Iss 1,182,1,sim_notes-and-queries_1942_182_index,sim_notes-and-queries_1942-01-10_182_2,true
sim_notes-and-queries_1942-01-10_182_2,1942-01-10,Notes and Queries  1942-01-10: Vol 182 Iss 2,182,2,sim_notes-and-queries_1942-01-03_182_1,sim_notes-and-queries_1942-01-17_182_3,true
sim_notes-and-queries_1942-01-17_182_3,1942-01-17,Notes and Queries  1942-01-17: Vol 182 Iss 3,182,3,sim_notes-and-queries_1942-01-10_182_2,sim_notes-and-queries_1942-01-24_182_4,true
sim_notes-and-queries_1942-01-24_182_4,1942-01-24,Notes and Queries  1942-01-24: Vol 182 Iss 4,182,4,sim_notes-and-queries_1942-01-17_182_3,sim_notes-and-queries_1942-01-31_182_5,true
sim_notes-and-queries_1942-01-31_182_5,1942-01-31,Notes and Queries  1942-01-31: Vol 182 Iss 5,182,5,sim_notes-and-queries_1942-01-24_182_4,sim_notes-and-queries_1942-02-07_182_6,true
sim_notes-and-queries_1942-02-07_182_6,1942-02-07,Notes and Queries  1942-02-07: Vol 182 Iss 6,182,6,sim_notes-and-queries_1942-01-31_182_5,sim_notes-and-queries_1942-02-14_182_7,true
sim_notes-and-queries_1942-02-14_182_7,1942-02-14,Notes and Queries  1942-02-14: Vol 182 Iss 7,182,7,sim_notes-and-queries_1942-02-07_182_6,sim_notes-and-queries_1942-02-21_182_8,true
sim_notes-and-queries_1942-02-21_182_8,1942-02-21,Notes and Queries  1942-02-21: Vol 182 Iss 8,182,8,sim_notes-and-queries_1942-02-14_182_7,sim_notes-and-queries_1942-02-28_182_9,true
sim_notes-and-queries_1942-02-28_182_9,1942-02-28,Notes and Queries  1942-02-28: Vol 182 Iss 9,182,9,sim_notes-and-queries_1942-02-21_182_8,sim_notes-and-queries_1942-03-07_182_10,true
sim_notes-and-queries_1942-03-07_182_10,1942-03-07,Notes and Queries  1942-03-07: Vol 182 Iss 10,182,10,sim_notes-and-queries_1942-02-28_182_9,sim_notes-and-queries_1942-03-14_182_11,true
sim_notes-and-queries_1942-03-14_182_11,1942-03-14,Notes and Queries  1942-03-14: Vol 182 Iss 11,182,11,sim_notes-and-queries_1942-03-07_182_10,sim_notes-and-queries_1942-03-21_182_12,true
sim_notes-and-queries_1942-03-21_182_12,1942-03-21,Notes and Queries  1942-03-21: Vol 182 Iss 12,182,12,sim_notes-and-queries_1942-03-14_182_11,sim_notes-and-queries_1942-03-28_182_13,true
sim_notes-and-queries_1942-03-28_182_13,1942-03-28,Notes and Queries  1942-03-28: Vol 182 Iss 13,182,13,sim_notes-and-queries_1942-03-21_182_12,sim_notes-and-queries_1942-04-04_182_14,true
sim_notes-and-queries_1942-04-04_182_14,1942-04-04,Notes and Queries  1942-04-04: Vol 182 Iss 14,182,14,sim_notes-and-queries_1942-03-28_182_13,sim_notes-and-queries_1942-04-11_182_15,true
sim_notes-and-queries_1942-04-11_182_15,1942-04-11,Notes and Queries  1942-04-11: Vol 182 Iss 15,182,15,sim_notes-and-queries_1942-04-04_182_14,sim_notes-and-queries_1942-04-18_182_16,true
sim_notes-and-queries_1942-04-18_182_16,1942-04-18,Notes and Queries  1942-04-18: Vol 182 Iss 16,182,16,sim_notes-and-queries_1942-04-11_182_15,sim_notes-and-queries_1942-04-25_182_17,true
sim_notes-and-queries_1942-04-25_182_17,1942-04-25,Notes and Queries  1942-04-25: Vol 182 Iss 17,182,17,sim_notes-and-queries_1942-04-18_182_16,sim_notes-and-queries_1942-05-02_182_18,true
sim_notes-and-queries_1942-05-02_182_18,1942-05-02,Notes and Queries  1942-05-02: Vol 182 Iss 18,182,18,sim_notes-and-queries_1942-04-25_182_17,sim_notes-and-queries_1942-05-09_182_19,true
sim_notes-and-queries_1942-05-09_182_19,1942-05-09,Notes and Queries  1942-05-09: Vol 182 Iss 19,182,19,sim_notes-and-queries_1942-05-02_182_18,sim_notes-and-queries_1942-05-16_182_20,true
sim_notes-and-queries_1942-05-16_182_20,1942-05-16,Notes and Queries  1942-05-16: Vol 182 Iss 20,182,20,sim_notes-and-queries_1942-05-09_182_19,sim_notes-and-queries_1942-05-23_182_21,true
sim_notes-and-queries_1942-05-23_182_21,1942-05-23,Notes and Queries  1942-05-23: Vol 182 Iss 21,182,21,sim_notes-and-queries_1942-05-16_182_20,sim_notes-and-queries_1942-05-30_182_22,true
sim_notes-and-queries_1942-05-30_182_22,1942-05-30,Notes and Queries  1942-05-30: Vol 182 Iss 22,182,22,sim_notes-and-queries_1942-05-23_182_21,sim_notes-and-queries_1942-06-06_182_23,true
sim_notes-and-queries_1942-06-06_182_23,1942-06-06,Notes and Queries  1942-06-06: Vol 182 Iss 23,182,23,sim_notes-and-queries_1942-05-30_182_22,sim_notes-and-queries_1942-06-13_182_24,true
sim_notes-and-queries_1942-06-13_182_24,1942-06-13,Notes and Queries  1942-06-13: Vol 182 Iss 24,182,24,sim_notes-and-queries_1942-06-06_182_23,sim_notes-and-queries_1942-06-20_182_25,true
sim_notes-and-queries_1942-06-20_182_25,1942-06-20,Notes and Queries  1942-06-20: Vol 182 Iss 25,182,25,sim_notes-and-queries_1942-06-13_182_24,sim_notes-and-queries_1942-06-27_182_26,true
sim_notes-and-queries_1942-06-27_182_26,1942-06-27,Notes and Queries  1942-06-27: Vol 182 Iss 26,182,26,sim_notes-and-queries_1942-06-20_182_25,sim_notes-and-queries_1942_183_index,true
sim_notes-and-queries_1942-07-03_183_1,1942-07-03,Notes and Queries  1942-07-03: Vol 183 Iss 1,183,1,sim_notes-and-queries_1942_183_index,sim_notes-and-queries_1942-07-18_183_2,true
sim_notes-and-queries_1942-07-18_183_2,1942-07-18,Notes and Queries  1942-07-18: Vol 183 Iss 2,183,2,sim_notes-and-queries_1942-07-03_183_1,sim_notes-and-queries_1942-08-01_183_3,true
sim_notes-and-queries_1942-08-01_183_3,1942-08-01,Notes and Queries  1942-08-01: Vol 183 Iss 3,183,3,sim_notes-and-queries_1942-07-18_183_2,sim_notes-and-queries_1942-08-15_183_4,true
sim_notes-and-queries_1942-08-15_183_4,1942-08-15,Notes and Queries  1942-08-15: Vol 183 Iss 4,183,4,sim_notes-and-queries_1942-08-01_183_3,sim_notes-and-queries_1942-08-29_183_5,true
sim_notes-and-queries_1942-08-29_183_5,1942-08-29,Notes and Queries  1942-08-29: Vol 183 Iss 5,183,5,sim_notes-and-queries_1942-08-15_183_4,sim_notes-and-queries_1942-09-12_183_6,true
sim_notes-and-queries_1942-09-12_183_6,1942-09-12,Notes and Queries  1942-09-12: Vol 183 Iss 6,183,6,sim_notes-and-queries_1942-08-29_183_5,sim_notes-and-queries_1942-09-26_183_7,true
sim_notes-and-queries_1942-09-26_183_7,1942-09-26,Notes and Queries  1942-09-26: Vol 183 Iss 7,183,7,sim_notes-and-queries_1942-09-12_183_6,sim_notes-and-queries_1942-10-10_183_8,true
sim_notes-and-queries_1942-10-10_183_8,1942-10-10,Notes and Queries  1942-10-10: Vol 183 Iss 8,183,8,sim_notes-and-queries_1942-09-26_183_7,sim_notes-and-queries_1942-10-24_183_9,true
sim_notes-and-queries_1942-10-24_183_9,1942-10-24,Notes and Queries  1942-10-24: Vol 183 Iss 9,183,9,sim_notes-and-queries_1942-10-10_183_8,sim_notes-and-queries_1942-11-07_183_10,true
sim_notes-and-queries_1942-11-07_183_10,1942-11-07,Notes and Queries  1942-11-07: Vol 183 Iss 10,183,10,sim_notes-and-queries_1942-10-24_183_9,sim_notes-and-queries_1942-11-21_183_11,true
sim_notes-and-queries_1942-11-21_183_11,1942-11-21,Notes and Queries  1942-11-21: Vol 183 Iss 11,183,11,sim_notes-and-queries_1942-11-07_183_10,sim_notes-and-queries_1942-12-05_183_12,true
sim_notes-and-queries_1942-12-05_183_12,1942-12-05,Notes and Queries  1942-12-05: Vol 183 Iss 12,183,12,sim_notes-and-queries_1942-11-21_183_11,sim_notes-and-queries_1942-12-19_183_13,true
sim_notes-and-queries_1942-12-19_183_13,1942-12-19,Notes and Queries  1942-12-19: Vol 183 Iss 13,183,13,sim_notes-and-queries_1942-12-05_183_12,sim_notes-and-queries_1943_184_index,true
sim_notes-and-queries_1942_182_index,1942,Notes and Queries  1942: Vol 182 Index,182,Index,sim_notes-and-queries_1941-12-27_181_26,sim_notes-and-queries_1942-01-03_182_1,
sim_notes-and-queries_1942_183_index,1942,Notes and Queries  1942: Vol 183 Index,183,Index,sim_notes-and-queries_1942-06-27_182_26,sim_notes-and-queries_1942-07-03_183_1,
sim_notes-and-queries_1943-01-02_184_1,1943-01-02,Notes and Queries  1943-01-02: Vol 184 Iss 1,184,1,sim_notes-and-queries_1943_184_index,sim_notes-and-queries_1943-01-16_184_2,true
sim_notes-and-queries_1943-01-16_184_2,1943-01-16,Notes and Queries  1943-01-16: Vol 184 Iss 2,184,2,sim_notes-and-queries_1943-01-02_184_1,sim_notes-and-queries_1943-01-30_184_3,true
sim_notes-and-queries_1943-01-30_184_3,1943-01-30,Notes and Queries  1943-01-30: Vol 184 Iss 3,184,3,sim_notes-and-queries_1943-01-16_184_2,sim_notes-and-queries_1943-02-13_184_4,true
sim_notes-and-queries_1943-02-13_184_4,1943-02-13,Notes and Queries  1943-02-13: Vol 184 Iss 4,184,4,sim_notes-and-queries_1943-01-30_184_3,sim_notes-and-queries_1943-02-27_184_5,true
sim_notes-and-queries_1943-02-27_184_5,1943-02-27,Notes and Queries  1943-02-27: Vol 184 Iss 5,184,5,sim_notes-and-queries_1943-02-13_184_4,sim_notes-and-queries_1943-03-13_184_6,true
sim_notes-and-queries_1943-03-13_184_6,1943-03-13,Notes and Queries  1943-03-13: Vol 184 Iss 6,184,6,sim_notes-and-queries_1943-02-27_184_5,sim_notes-and-queries_1943-03-27_184_7,true
sim_notes-and-queries_1943-03-27_184_7,1943-03-27,Notes and Queries  1943-03-27: Vol 184 Iss 7,184,7,sim_notes-and-queries_1943-03-13_184_6,sim_notes-and-queries_1943-04-10_184_8,true
sim_notes-and-queries_1943-04-10_184_8,1943-04-10,Notes and Queries  1943-04-10: Vol 184 Iss 8,184,8,sim_notes-and-queries_1943-03-27_184_7,sim_notes-and-queries_1943-04-24_184_9,true
sim_notes-and-queries_1943-04-24_184_9,1943-04-24,Notes and Queries  1943-04-24: Vol 184 Iss 9,184,9,sim_notes-and-queries_1943-04-10_184_8,sim_notes-and-queries_1943-05-08_184_10,true
sim_notes-and-queries_1943-05-08_184_10,1943-05-08,Notes and Queries  1943-05-08: Vol 184 Iss 10,184,10,sim_notes-and-queries_1943-04-24_184_9,sim_notes-and-queries_1943-05-22_184_11,true
sim_notes-and-queries_1943-05-22_184_11,1943-05-22,Notes and Queries  1943-05-22: Vol 184 Iss 11,184,11,sim_notes-and-queries_1943-05-08_184_10,sim_notes-and-queries_1943-06-05_184_12,true
sim_notes-and-queries_1943-06-05_184_12,1943-06-05,Notes and Queries  1943-06-05: Vol 184 Iss 12,184,12,sim_notes-and-queries_1943-05-22_184_11,sim_notes-and-queries_1943-06-19_184_13,true
sim_notes-and-queries_1943-06-19_184_13,1943-06-19,Notes and Queries  1943-06-19: Vol 184 Iss 13,184,13,sim_notes-and-queries_1943-06-05_184_12,sim_notes-and-queries_1943_185_index,true
sim_notes-and-queries_1943-07-03_185_1,1943-07-03,Notes and Queries  1943-07-03: Vol 185 Iss 1,185,1,sim_notes-and-queries_1943_185_index,sim_notes-and-queries_1943-07-17_185_2,true
sim_notes-and-queries_1943-07-17_185_2,1943-07-17,Notes and Queries  1943-07-17: Vol 185 Iss 2,185,2,sim_notes-and-queries_1943-07-03_185_1,sim_notes-and-queries_1943-07-31_185_3,true
sim_notes-and-queries_1943-07-31_185_3,1943-07-31,Notes and Queries  1943-07-31: Vol 185 Iss 3,185,3,sim_notes-and-queries_1943-07-17_185_2,sim_notes-and-queries_1943-08-14_185_4,true
sim_notes-and-queries_1943-08-14_185_4,1943-08-14,Notes and Queries  1943-08-14: Vol 185 Iss 4,185,4,sim_notes-and-queries_1943-07-31_185_3,sim_notes-and-queries_1943-08-28_185_5,true
sim_notes-and-queries_1943-08-28_185_5,1943-08-28,Notes and Queries  1943-08-28: Vol 185 Iss 5,185,5,sim_notes-and-queries_1943-08-14_185_4,sim_notes-and-queries_1943-09-11_185_6,true
sim_notes-and-queries_1943-09-11_185_6,1943-09-11,Notes and Queries  1943-09-11: Vol 185 Iss 6,185,6,sim_notes-and-queries_1943-08-28_185_5,sim_notes-and-queries_1943-09-25_185_7,true
sim_notes-and-queries_1943-09-25_185_7,1943-09-25,Notes and Queries  1943-09-25: Vol 185 Iss 7,185,7,sim_notes-and-queries_1943-09-11_185_6,sim_notes-and-queries_1943-10-09_185_8,true
sim_notes-and-queries_1943-10-09_185_8,1943-10-09,Notes and Queries  1943-10-09: Vol 185 Iss 8,185,8,sim_notes-and-queries_1943-09-25_185_7,sim_notes-and-queries_1943-10-23_185_9,true
sim_notes-and-queries_1943-10-23_185_9,1943-10-23,Notes and Queries  1943-10-23: Vol 185 Iss 9,185,9,sim_notes-and-queries_1943-10-09_185_8,sim_notes-and-queries_1943-11-06_185_10,true
sim_notes-and-queries_1943-11-06_185_10,1943-11-06,Notes and Queries  1943-11-06: Vol 185 Iss 10,185,10,sim_notes-and-queries_1943-10-23_185_9,sim_notes-and-queries_1943-11-20_185_11,true
sim_notes-and-queries_1943-11-20_185_11,1943-11-20,Notes and Queries  1943-11-20: Vol 185 Iss 11,185,11,sim_notes-and-queries_1943-11-06_185_10,sim_notes-and-queries_1943-12-04_185_12,true
sim_notes-and-queries_1943-12-04_185_12,1943-12-04,Notes and Queries  1943-12-04: Vol 185 Iss 12,185,12,sim_notes-and-queries_1943-11-20_185_11,sim_notes-and-queries_1943-12-18_185_13,true
sim_notes-and-queries_1943-12-18_185_13,1943-12-18,Notes and Queries  1943-12-18: Vol 185 Iss 13,185,13,sim_notes-and-queries_1943-12-04_185_12,sim_notes-and-queries_1944_186_index,true
sim_notes-and-queries_1943_184_index,1943,Notes and Queries  1943: Vol 184 Index,184,Index,sim_notes-and-queries_1942-12-19_183_13,sim_notes-and-queries_1943-01-02_184_1,
sim_notes-and-queries_1943_185_index,1943,Notes and Queries  1943: Vol 185 Index,185,Index,sim_notes-and-queries_1943-06-19_184_13,sim_notes-and-queries_1943-07-03_185_1,
sim_notes-and-queries_1944-01-01_186_1,1944-01-01,Notes and Queries  1944-01-01: Vol 186 Iss 1,186,1,sim_notes-and-queries_1944_186_index,sim_notes-and-queries_1944-01-15_186_2,true
sim_notes-and-queries_1944-01-15_186_2,1944-01-15,Notes and Queries  1944-01-15: Vol 186 Iss 2,186,2,sim_notes-and-queries_1944-01-01_186_1,sim_notes-and-queries_1944-01-29_186_3,true
sim_notes-and-queries_1944-01-29_186_3,1944-01-29,Notes and Queries  1944-01-29: Vol 186 Iss 3,186,3,sim_notes-and-queries_1944-01-15_186_2,sim_notes-and-queries_1944-02-12_186_4,true
sim_notes-and-queries_1944-02-12_186_4,1944-02-12,Notes and Queries  1944-02-12: Vol 186 Iss 4,186,4,sim_notes-and-queries_1944-01-29_186_3,sim_notes-and-queries_1944-02-26_186_5,true
sim_notes-and-queries_1944-02-26_186_5,1944-02-26,Notes and Queries  1944-02-26: Vol 186 Iss 5,186,5,sim_notes-and-queries_1944-02-12_186_4,sim_notes-and-queries_1944-03-11_186_6,true
sim_notes-and-queries_1944-03-11_186_6,1944-03-11,Notes and Queries  1944-03-11: Vol 186 Iss 6,186,6,sim_notes-and-queries_1944-02-26_186_5,sim_notes-and-queries_1944-03-25_186_7,true
sim_notes-and-queries_1944-03-25_186_7,1944-03-25,Notes and Queries  1944-03-25: Vol 186 Iss 7,186,7,sim_notes-and-queries_1944-03-11_186_6,sim_notes-and-queries_1944-04-08_186_8,true
sim_notes-and-queries_1944-04-08_186_8,1944-04-08,Notes and Queries  1944-04-08: Vol 186 Iss 8,186,8,sim_notes-and-queries_1944-03-25_186_7,sim_notes-and-queries_1944-04-22_186_9,true
sim_notes-and-queries_1944-04-22_186_9,1944-04-22,Notes and Queries  1944-04-22: Vol 186 Iss 9,186,9,sim_notes-and-queries_1944-04-08_186_8,sim_notes-and-queries_1944-05-06_186_10,true
sim_notes-and-queries_1944-05-06_186_10,1944-05-06,Notes and Queries  1944-05-06: Vol 186 Iss 10,186,10,sim_notes-and-queries_1944-04-22_186_9,sim_notes-and-queries_1944-05-20_186_11,true
sim_notes-and-queries_1944-05-20_186_11,1944-05-20,Notes and Queries  1944-05-20: Vol 186 Iss 11,186,11,sim_notes-and-queries_1944-05-06_186_10,sim_notes-and-queries_1944-06-03_186_12,true
sim_notes-and-queries_1944-06-03_186_12,1944-06-03,Notes and Queries  1944-06-03: Vol 186 Iss 12,186,12,sim_notes-and-queries_1944-05-20_186_11,sim_notes-and-queries_1944-06-17_186_13,true
sim_notes-and-queries_1944-06-17_186_13,1944-06-17,Notes and Queries  1944-06-17: Vol 186 Iss 13,186,13,sim_notes-and-queries_1944-06-03_186_12,sim_notes-and-queries_1944_187_index,true
sim_notes-and-queries_1944-07-01_187_1,1944-07-01,Notes and Queries  1944-07-01: Vol 187 Iss 1,187,1,sim_notes-and-queries_1944_187_index,sim_notes-and-queries_1944-07-15_187_2,true
sim_notes-and-queries_1944-07-15_187_2,1944-07-15,Notes and Queries  1944-07-15: Vol 187 Iss 2,187,2,sim_notes-and-queries_1944-07-01_187_1,sim_notes-and-queries_1944-07-29_187_3,true
sim_notes-and-queries_1944-07-29_187_3,1944-07-29,Notes and Queries  1944-07-29: Vol 187 Iss 3,187,3,sim_notes-and-queries_1944-07-15_187_2,sim_notes-and-queries_1944-08-12_187_4,true
sim_notes-and-queries_1944-08-12_187_4,1944-08-12,Notes and Queries  1944-08-12: Vol 187 Iss 4,187,4,sim_notes-and-queries_1944-07-29_187_3,sim_notes-and-queries_1944-08-26_187_5,true
sim_notes-and-queries_1944-08-26_187_5,1944-08-26,Notes and Queries  1944-08-26: Vol 187 Iss 5,187,5,sim_notes-and-queries_1944-08-12_187_4,sim_notes-and-queries_1944-09-09_187_6,true
sim_notes-and-queries_1944-09-09_187_6,1944-09-09,Notes and Queries  1944-09-09: Vol 187 Iss 6,187,6,sim_notes-and-queries_1944-08-26_187_5,sim_notes-and-queries_1944-09-23_187_7,true
sim_notes-and-queries_1944-09-23_187_7,1944-09-23,Notes and Queries  1944-09-23: Vol 187 Iss 7,187,7,sim_notes-and-queries_1944-09-09_187_6,sim_notes-and-queries_1944-10-07_187_8,true
sim_notes-and-queries_1944-10-07_187_8,1944-10-07,Notes and Queries  1944-10-07: Vol 187 Iss 8,187,8,sim_notes-and-queries_1944-09-23_187_7,sim_notes-and-queries_1944-10-21_187_9,true
sim_notes-and-queries_1944-10-21_187_9,1944-10-21,Notes and Queries  1944-10-21: Vol 187 Iss 9,187,9,sim_notes-and-queries_1944-10-07_187_8,sim_notes-and-queries_1944-11-04_187_10,true
sim_notes-and-queries_1944-11-04_187_10,1944-11-04,Notes and Queries  1944-11-04: Vol 187 Iss 10,187,10,sim_notes-and-queries_1944-10-21_187_9,sim_notes-and-queries_1944-11-18_187_11,true
sim_notes-and-queries_1944-11-18_187_11,1944-11-18,Notes and Queries  1944-11-18: Vol 187 Iss 11,187,11,sim_notes-and-queries_1944-11-04_187_10,sim_notes-and-queries_1944-12-02_187_12,true
sim_notes-and-queries_1944-12-02_187_12,1944-12-02,Notes and Queries  1944-12-02: Vol 187 Iss 12,187,12,sim_notes-and-queries_1944-11-18_187_11,sim_notes-and-queries_1944-12-16_187_13,true
sim_notes-and-queries_1944-12-16_187_13,1944-12-16,Notes and Queries  1944-12-16: Vol 187 Iss 13,187,13,sim_notes-and-queries_1944-12-02_187_12,sim_notes-and-queries_1944-12-30_187_14,true
sim_notes-and-queries_1944-12-30_187_14,1944-12-30,Notes and Queries  1944-12-30: Vol 187 Iss 14,187,14,sim_notes-and-queries_1944-12-16_187_13,sim_notes-and-queries_1945_188_index,true
sim_notes-and-queries_1944_186_index,1944,Notes and Queries  1944: Vol 186 Index,186,Index,sim_notes-and-queries_1943-12-18_185_13,sim_notes-and-queries_1944-01-01_186_1,
sim_notes-and-queries_1944_187_index,1944,Notes and Queries  1944: Vol 187 Index,187,Index,sim_notes-and-queries_1944-06-17_186_13,sim_notes-and-queries_1944-07-01_187_1,
sim_notes-and-queries_1945-01-13_188_1,1945-01-13,Notes and Queries  1945-01-13: Vol 188 Iss 1,188,1,sim_notes-and-queries_1945_188_index,sim_notes-and-queries_1945-01-27_188_2,true
sim_notes-and-queries_1945-01-27_188_2,1945-01-27,Notes and Queries  1945-01-27: Vol 188 Iss 2,188,2,sim_notes-and-queries_1945-01-13_188_1,sim_notes-and-queries_1945-02-10_188_3,true
sim_notes-and-queries_1945-02-10_188_3,1945-02-10,Notes and Queries  1945-02-10: Vol 188 Iss 3,188,3,sim_notes-and-queries_1945-01-27_188_2,sim_notes-and-queries_1945-02-24_188_4,true
sim_notes-and-queries_1945-02-24_188_4,1945-02-24,Notes and Queries  1945-02-24: Vol 188 Iss 4,188,4,sim_notes-and-queries_1945-02-10_188_3,sim_notes-and-queries_1945-03-10_188_5,true
sim_notes-and-queries_1945-03-10_188_5,1945-03-10,Notes and Queries  1945-03-10: Vol 188 Iss 5,188,5,sim_notes-and-queries_1945-02-24_188_4,sim_notes-and-queries_1945-03-24_188_6,true
sim_notes-and-queries_1945-03-24_188_6,1945-03-24,Notes and Queries  1945-03-24: Vol 188 Iss 6,188,6,sim_notes-and-queries_1945-03-10_188_5,sim_notes-and-queries_1945-04-07_188_7,true
